year,study_ID,year_of_collection ,continent ,country,latitude,longitude,hs1,hs,IS03,Order,host_species1,bees_type,host1,host,dm,dignostic_method,genus,Tryp_species1,Tryp_species2,total,cases,all_prevelence_,ID,infected,not_infected,p,WM,notes,all_type,all_type2,md,insec1,insec,sm,Column1,Column2
2012,"(Cordes et al., 2012)",2007 and 2009,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_ternarius,Bombus_spp. ,bees (mono),bees,mol,microscopic examination and PCR,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,15,3,20,22119631,3,12,0.2,W,wild bees,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2012,"(Cordes et al., 2012)",2007 and 2009,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_vosnesenskii,Bombus_spp. ,bees (mono),bees,mol,microscopic examination and PCR,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,903,20,2.21,22119631,20,883,0.0221,W,wild bees,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2010,"(Gillespie, 2010)",2006-2007,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_spp.,Bombus_spp. ,bees (mono),bees,micro,bees (Bombus species),Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,1117,849,76,69,849,268,0.76,W,bees,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Goulson et al., 2018)",2010-2011,Europe,United Kingdom,55.3781° N,3.4360° W,1,1,GBR,Hymenopterans,Bombus_lucorum,Bombus_spp. ,bees (mono),bees,micro, microscopic ,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,63,32,51,68,32,31,0.51,W,"bees were not marked after sampling, so it is possible that some individual bees were screened more than once. ",3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Goulson et al., 2018)",2010-2011,Europe,United Kingdom,55.3781° N,3.4360° W,1,1,GBR,Hymenopterans,Bombus_pratorum,Bombus_spp. ,bees (mono),bees,micro, microscopic ,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,15,12,80,68,12,3,0.8,W,"bees were not marked after sampling, so it is possible that some individual bees were screened more than once. ",3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Goulson et al., 2018)",2010-2011,Europe,United Kingdom,55.3781° N,3.4360° W,1,1,GBR,Hymenopterans,Bombus_lapidarius,Bombus_spp. ,bees (mono),bees,micro, microscopic ,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,6,3,50,68,3,3,0.5,W,"bees were not marked after sampling, so it is possible that some individual bees were screened more than once. ",3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Goulson et al., 2018)",2010-2011,Europe,United Kingdom,55.3781° N,3.4360° W,1,1,GBR,Hymenopterans,Bombus_hortorum,Bombus_spp. ,bees (mono),bees,micro, microscopic ,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,84,42,50,68,42,42,0.5,W,"bees were not marked after sampling, so it is possible that some individual bees were screened more than once. ",3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Goulson et al., 2018)",2010-2011,Europe,United Kingdom,55.3781° N,3.4360° W,1,1,GBR,Hymenopterans,Bombus_terrestris,Bombus_spp. ,bees (mono),bees,micro, microscopic ,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,1070,517,48.3,68,517,553,0.483,W,"bees were not marked after sampling, so it is possible that some individual bees were screened more than once. ",3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2011,"(Kissinger et al., 2011)",2006-2007,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_bimaculatus,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,235,13,5.53,21545804,13,222,0.0553,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2011,"(Kissinger et al., 2011)",2006-2007,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_griseocollis,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,429,17,3.96,21545804,17,412,0.0396,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2011,"(Kissinger et al., 2011)",2006-2007,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_impatiens,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,427,60,14.05,21545804,60,367,0.1405,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2011,"(Kissinger et al., 2011)",2006-2007,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_flavifrons,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,11,1,9.09,21545804,1,10,0.0909,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2011,"(Kissinger et al., 2011)",2006-2007,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_melanopygus,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,14,4,28.57,21545804,4,10,0.2857,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2011,"(Kissinger et al., 2011)",2006-2007,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_mixtus,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,11,3,27.27,21545804,3,8,0.2727,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2011,"(Kissinger et al., 2011)",2006-2007,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_vandykei,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,30,1,3.33,21545804,1,29,0.0333,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2011,"(Kissinger et al., 2011)",2006-2007,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_vosnesenskii,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,57,14,24.56,21545804,14,43,0.2456,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2005,"(Korner & Schmid-Hempel, 2005)",2001,Europe,Switzerland,46°57’N,07°28’E,1,1,CHE,Hymenopterans,Bombus_lapidarius,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,7,1,14,T2,1,6,0.14,W,workers,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2005,"(Korner & Schmid-Hempel, 2005)",2001,Europe,Switzerland,46°57’N,07°28’E,1,1,CHE,Hymenopterans,Bombus_lucorum,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,5,1,20,T2,1,4,0.2,W,workers,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2005,"(Korner & Schmid-Hempel, 2005)",2001,Europe,Switzerland,46°57’N,07°28’E,1,1,CHE,Hymenopterans,Bombus_mesomelas,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,26,6,23,T2,6,20,0.23,W,workers,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2005,"(Korner & Schmid-Hempel, 2005)",2001,Europe,Switzerland,46°57’N,07°28’E,1,1,CHE,Hymenopterans,Bombus_monticola,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,23,1,4,T2,1,22,0.04,W,workers,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2005,"(Korner & Schmid-Hempel, 2005)",2001,Europe,Switzerland,46°57’N,07°28’E,1,1,CHE,Hymenopterans,Bombus_pratorum,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,2,1,50,T2,1,1,0.5,W,workers,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2005,"(Korner & Schmid-Hempel, 2005)",2001,Europe,Switzerland,46°57’N,07°28’E,1,1,CHE,Hymenopterans,Bombus_pyrenaeus,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,18,2,11,T2,2,16,0.11,W,workers,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2005,"(Korner & Schmid-Hempel, 2005)",2001,Europe,Switzerland,46°57’N,07°28’E,1,1,CHE,Hymenopterans,Bombus_ruderarius,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,36,5,14,T2,5,31,0.14,W,workers,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2005,"(Korner & Schmid-Hempel, 2005)",2001,Europe,Switzerland,46°57’N,07°28’E,1,1,CHE,Hymenopterans,Bombus_sichelii,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,79,2,3,T2,2,77,0.03,W,workers,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2005,"(Korner & Schmid-Hempel, 2005)",2001,Europe,Switzerland,46°57’N,07°28’E,1,1,CHE,Hymenopterans,Bombus_wurflenii,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,194,21,11,T2,21,173,0.11,W,workers,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2014,"(Malfi & Roulston, 2014)",2011,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_impatiens,Bombus_spp. ,bees (mono),bees,micro,visual detection/microscopinc,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,259,28,10.8,35,28,231,0.108,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2014,"(Malfi & Roulston, 2014)",2011,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_griseocollis,Bombus_spp. ,bees (mono),bees,micro,visual detection/microscopinc,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,319,65,20.3,35,65,254,0.203,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2014,"(Malfi & Roulston, 2014)",2011,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_bimaculatus,Bombus_spp. ,bees (mono),bees,micro,visual detection/microscopinc,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,151,44,29.1,35,44,107,0.291,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2014,"(Malfi & Roulston, 2014)",2011,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_perplexus,Bombus_spp. ,bees (mono),bees,micro,visual detection/microscopinc,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,32,6,1.9,35,6,26,0.019,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2014,"(Malfi & Roulston, 2014)",2011,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_fervidus,Bombus_spp. ,bees (mono),bees,micro,visual detection/microscopinc,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,46,2,4.3,35,2,44,0.043,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2014,"(Malfi & Roulston, 2014)",2011,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_auricomus,Bombus_spp. ,bees (mono),bees,micro,visual detection/microscopinc,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,28,1,3.6,35,1,27,0.036,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2013,"(Morimoto et al., 2013)",2009-2012,Asia,Japan,36.2048° N,138.2529° E,1,1,JPN,Hymenopterans,Apis_mellifera,honey_bees,bees (mono),bees,mol,RT-PCR,Crithidia_spp.,Crithidia_mellificae,Crithidia_mellificae,4500,700,15.56,23757133,700,3800,0.1556,WM,wild and managed,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2017,"(Plischuk et al., 2017)",2009-2016,South America,Argentina,36°30’S,60°00’W,1,1,ARG,Hymenopterans,Bombus_terrestris,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,704,50,7.1,28085231,50,654,0.071,W,bees,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2012,"(Tognazzo et al., 2012)",2008-2010,Europe,Switzerland,46°57’N,07°28’E,1,1,CHE,Hymenopterans,Bombus_spp.,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,1691,306,18.1,23145099,306,1385,0.181,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2013,"(Whitehorn et al., 2013)",2010,Europe,United Kingdom,55.3781° N,3.4360° W,1,1,GBR,Hymenopterans,Bombus_terrestris,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,946,311,39.22,28,311,635,0.3922,WM,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2011,"(Whitehorn et al., 2011)",2009,Europe,Scotland,,,1,1,GBR,Hymenopterans,Bombus_muscorum,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,246,221,89.8,20926436,221,25,0.898,W,bees,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2012,"(Popp et al., 2012)",2009,Europe,Germany,52°30’N,13°25’E,1,1,DEU,Hymenopterans,Bombus_terrestris,Bombus_spp. ,bees (mono),bees,mol,PCR,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,91,51,56,m3,51,40,0.56,W,males/queens/workers,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2012,"(Popp et al., 2012)",2009,Europe,Germany,52°30’N,13°25’E,1,1,DEU,Hymenopterans,Bombus_lapidarius,Bombus_spp. ,bees (mono),bees,mol,PCR,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,162,84,51.9,m3,84,78,0.519,W,bees,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2019,"(Vanderplanck et al., 2019)",,Europe,Belgium,,,1,1,BEL,Hymenopterans,Bombus_pascuorum,Bombus_spp. ,bees (mono),bees,mol,PCR,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,240,50,20,227040917,77,283,0.213,W,added by citations ,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2014,"(Tripodi et al., 2014)",2013,North America,United States,39°91’N,77°02’W,1,1,USA,Hymenopterans,Bombus_pensylvanicus,Bombus_spp. ,bees (mono),bees,mol,PCR,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,24,3,12.5,m4,3,21,0.125,W,bats,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2012,"(Tognazzo et al., 2012)",2008-2010,Europe,Switzerland,,,1,1,CH,Hymenopterans,Bombus_spp.,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,1691,306,18.1,m5,306,1385,0.181,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2017,"(Jabal-Uriel et al., 2017)",2012-2014,Europe,Spain,40°25’N,03°45’W,1,1,ESP,Hymenopterans,Bombus_terrestris,Bombus_spp. ,bees (mono),bees,mol,PCR,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,83,13,15.7,m6,13,70,0.157,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2012,"(Goulson et al., 2012)",2010,Europe,Scotland,,,1,1,GBR,Hymenopterans,Bombus_terrestris,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,201,107,53.2,m10,107,94,0.532,W,worker bees,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2012,"(Goulson et al., 2012)",2010,Europe,Scotland,,,1,1,GBR,Hymenopterans,Bombus_pascuorum,Bombus_spp. ,bees (mono),bees,micro,"microscopic	examination",Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,203,60,29.6,m10,60,143,0.296,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_spp.,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,7,6,85.7,m16,6,1,0.857,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_sandersoni,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,15,11,75,m16,11,4,0.75,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_ternarius,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,22,20,90,m16,20,2,0.9,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_terricola,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,1,1,100,m16,1,0,1,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_californicus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,7,7,100,m16,7,0,1,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_caliginosus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,21,4,19,m16,4,17,0.19,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_mixtus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,7,7,100,m16,7,0,1,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_vosnesenskii,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,75,47,62.7,m16,47,28,0.627,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_pensylvanicus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,93,9,9.8,m16,9,84,0.098,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_huntii,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,70,45,64.3,m16,45,25,0.643,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_rufocinctus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,26,6,23.1,m16,6,20,0.231,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_citrinus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,2,2,100,m16,2,0,1,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_borealis,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,12,12,100,m16,12,0,1,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_vagans,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,99,50,50.5,m16,50,49,0.505,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_perplexus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,32,24,75,m16,24,8,0.75,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_griseocollis,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,286,271,94.8,m16,271,15,0.948,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_impatiens,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,678,454,67,m16,454,224,0.67,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_fervidus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,97,43,44.3,m16,43,54,0.443,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_bimaculatus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,75,66,88,m16,66,9,0.88,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2015,"(Sachman-Ruiz et al., 2015)",,North America,Mexico,,,,,MEX,Hymenopterans,Bombus_impatiens,Bombus_spp. ,bees (mono),bees,mol,qpcr,Crithidia_spp.,Crithidia_bombi,Crithidia_bombi,1200,120,10,m18,120,1080,0.1,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_sandersoni,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_expoeki,Crithidia_expoeki,15,4,25,m16,4,11,0.25,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_caliginosus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_expoeki,Crithidia_expoeki,21,9,40,m16,9,12,0.4,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_vagans,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_expoeki,Crithidia_expoeki,99,21,21.2,m16,21,78,0.212,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_perplexus,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_expoeki,Crithidia_expoeki,32,8,25,m16,8,24,0.25,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
2018,"(Tripodi et al., 2018)",,North America,USA,,,,,USA,Hymenopterans,Bombus_impatiens,Bombus_spp. ,bees (mono),bees,mol,,Crithidia_spp.,Crithidia_expoeki,Crithidia_expoeki,678,18,2.7,m16,18,660,0.027,W,,3,monoxenous_spp.,monoxenous_spp.,insects,1,meta,,
